2 1 0 -2 0.02 0 -2 -0.666667 -2 -0.666667 0 0 0 0 
1 1 0 -1.9994 0.02 0 -1.9994 -0.664858 -1.9994 -0.664858 0.000115836 0 0.97994 0 
1 1 0 -1.99879 0.02 0 -1.99879 -0.663049 -1.99879 -0.663049 0.000116688 0 0.979924 0 
1 1 0 -1.99758 0.02 0 -1.99758 -0.659433 -1.99758 -0.659433 0.000118412 0 0.979892 0 
1 1 0 -1.99516 0.02 0 -1.99516 -0.652203 -1.99516 -0.652203 0.000121941 0 0.979827 0 
1 1 0 -1.9903 0.02 0 -1.9903 -0.637756 -1.9903 -0.637756 0.000129334 0 0.979696 0 
1 1 0 -1.9805 0.02 0 -1.9805 -0.608915 -1.9805 -0.608915 0.000145567 0 0.979427 0 
1 1 0 -1.96496 0.02 0 -1.96496 -0.563998 -1.96496 -0.563998 0.000175353 0 0.978989 0 
1 1 0 -1.94916 0.02 0 -1.94916 -0.51927 -1.94916 -0.51927 0.000211607 0 0.978527 0 
1 1 0 -1.93307 0.02 0 -1.93307 -0.474743 -1.93307 -0.474743 0.00025582 0 0.97804 0 
1 1 0 -1.91669 0.02 0 -1.91669 -0.430432 -1.91669 -0.430432 0.00030985 0 0.977525 0 
1 1 0 -1.90001 0.02 0 -1.90001 -0.386351 -1.90001 -0.386351 0.000376016 0 0.97698 0 
1 1 0 -1.883 0.02 0 -1.883 -0.342515 -1.883 -0.342515 0.000457221 0 0.976402 0 
1 1 0 -1.86566 0.02 0 -1.86566 -0.29894 -1.86566 -0.29894 0.000557106 0 0.975787 0 
1 1 0 -1.84798 0.02 0 -1.84798 -0.255646 -1.84798 -0.255646 0.000680253 0 0.975132 0 
1 1 0 -1.82993 0.02 0 -1.82993 -0.212654 -1.82993 -0.212654 0.000832438 0 0.974433 0 
1 1 0 -1.81149 0.02 0 -1.81149 -0.169985 -1.81149 -0.169985 0.00102097 0 0.973686 0 
1 1 0 -1.79266 0.02 0 -1.79266 -0.127666 -1.79266 -0.127666 0.00125511 0 0.972883 0 
1 1 0 -1.77342 0.02 0 -1.77342 -0.0857237 -1.77342 -0.0857237 0.00154665 0 0.972021 0 
1 1 0 -1.75374 0.02 0 -1.75374 -0.0441884 -1.75374 -0.0441884 0.00191061 0 0.97109 0 
1 1 0 -1.7336 0.02 0 -1.7336 -0.0030941 -1.7336 -0.0030941 0.00236623 0 0.970083 0 
1 1 0 -1.71298 0.02 0 -1.71298 0.0375218 -1.71298 0.0375218 0.00293816 0 0.968989 0 
1 1 0 -1.69185 0.02 0 -1.69185 0.0776176 -1.69185 0.0776176 0.00365811 0 0.967798 0 
1 1 0 -1.6702 0.02 0 -1.6702 0.117147 -1.6702 0.117147 0.00456702 0 0.966494 0 
1 1 0 -1.648 0.02 0 -1.648 0.15606 -1.648 0.15606 0.00571782 0 0.965062 0 
1 1 0 -1.62522 0.02 0 -1.62522 0.194297 -1.62522 0.194297 0.00717915 0 0.963481 0 
1 1 0 -1.60184 0.02 0 -1.60184 0.231797 -1.60184 0.231797 0.0090403 0 0.961727 0 
1 1 0 -1.57782 0.02 0 -1.57782 0.268488 -1.57782 0.268488 0.0114176 0 0.959769 0 
1 1 0 -1.55314 0.02 0 -1.55314 0.304291 -1.55314 0.304291 0.014463 0 0.957572 0 
1 1 0 -1.52777 0.02 0 -1.52777 0.339121 -1.52777 0.339121 0.0183755 0 0.955089 0 
1 1 0 -1.50169 0.02 0 -1.50169 0.37288 -1.50169 0.37288 0.0234155 0 0.952259 0 
1 1 0 -1.47488 0.02 0 -1.47488 0.405464 -1.47488 0.405464 0.0299253 0 0.949009 0 
1 1 0 -1.4473 0.02 0 -1.4473 0.436757 -1.4473 0.436757 0.0383542 0 0.945236 0 
1 1 0 -1.41895 0.02 0 -1.41895 0.466635 -1.41895 0.466635 0.0492933 0 0.940809 0 
1 1 0 -1.38982 0.02 0 -1.38982 0.494963 -1.38982 0.494963 0.0635209 0 0.935542 0 
1 1 0 -1.3599 0.02 0 -1.3599 0.521601 -1.3599 0.521601 0.0820642 0 0.929178 0 
1 1 0 -1.3292 0.02 0 -1.3292 0.546403 -1.3292 0.546403 0.106287 0 0.921337 0 
1 1 0 -1.29774 0.02 0 -1.29774 0.56922 -1.29774 0.56922 0.138017 0 0.911433 0 
1 1 0 -1.26555 0.02 0 -1.26555 0.589907 -1.26555 0.589907 0.17977 0 0.898508 0 
1 1 0 -1.23268 0.02 0 -1.23268 0.608326 -1.23268 0.608326 0.235186 0 0.880833 0 
1 1 0 -1.19919 0.02 0 -1.19919 0.624354 -1.19919 0.624354 0.310187 0 0.854796 0 
1 1 0 -1.16516 0.02 0 -1.16516 0.637888 -1.16516 0.637888 0.417562 0 0.810346 0 
1 1 0 -1.13066 0.02 83.0386 -1.13066 0.64885 -1.13066 0.64885 0.653978 0.0495784 0.653978 -0.0495784 
1 1 0 -1.0958 0.02 20.8166 -1.0958 0.657195 -1.0958 0.657195 0.704349 0.219298 0.704349 -0.219298 
1 1 0 -1.06068 0.02 16.3456 -1.06068 0.66291 -1.06068 0.66291 0.767028 0.310278 0.767028 -0.310278 
1 1 0 -1.02539 0.02 14.9101 -1.02539 0.666016 -1.02539 0.666016 0.844107 0.378379 0.844107 -0.378379 
2 1 0 -0.999998 0.02 14.6615 -0.999998 0.666667 -0.999998 0.666667 0.909574 0.415554 0.909574 -0.415554 
2 1 0 -0.964654 0.02 15.1244 -0.964654 0.665432 -0.964654 0.665432 1.01646 0.448364 1.01646 -0.448364 
